time,co2
2022-09-19T07:29:27,539
2022-09-19T07:34:51,536
2022-09-19T07:40:16,530
2022-09-19T07:45:40,531
2022-09-19T07:51:04,541
2022-09-19T07:56:29,541
2022-09-19T08:01:53,543
2022-09-19T08:07:17,529
2022-09-19T08:12:41,532
2022-09-19T08:18:05,517
2022-09-19T08:23:29,516
2022-09-19T08:28:54,505
2022-09-19T08:34:18,519
2022-09-19T08:39:42,509
2022-09-19T08:45:07,502
2022-09-19T08:50:31,495
2022-09-19T08:55:55,521
2022-09-19T09:01:19,519
2022-09-19T09:06:44,530
2022-09-19T09:12:08,520
2022-09-19T09:17:33,538
2022-09-19T09:22:58,522
2022-09-19T09:28:22,526
2022-09-19T09:33:47,535
2022-09-19T09:39:11,536
2022-09-19T09:44:36,511
2022-09-19T09:50:00,529
2022-09-19T09:55:25,524
2022-09-19T10:00:49,517
2022-09-19T10:06:14,513
2022-09-19T10:11:38,521
2022-09-19T10:17:02,527
2022-09-19T10:22:26,525
2022-09-19T10:27:50,530
2022-09-19T10:33:14,536
2022-09-19T10:38:39,538
2022-09-19T10:44:02,534
2022-09-19T10:49:27,524
2022-09-19T10:54:51,520
2022-09-19T11:00:15,515
2022-09-19T11:05:39,514
2022-09-19T11:11:03,523
2022-09-19T11:16:27,521
2022-09-19T11:21:52,526
2022-09-19T11:27:16,523
2022-09-19T11:32:40,527
2022-09-19T11:38:04,526
2022-09-19T11:43:29,537
2022-09-19T11:48:53,552
2022-09-19T11:54:17,551
2022-09-19T11:59:41,558
2022-09-19T12:05:05,567
2022-09-19T12:10:30,586
2022-09-19T12:15:54,591
2022-09-19T12:21:18,605
2022-09-19T12:26:42,617
2022-09-19T12:32:07,587
2022-09-19T12:37:31,557
2022-09-19T12:42:55,523
2022-09-19T12:48:19,717
2022-09-19T12:53:44,693
2022-09-19T12:59:08,736
2022-09-19T13:04:32,753
2022-09-19T13:09:56,747
2022-09-19T13:15:20,704
2022-09-19T13:20:44,683
2022-09-19T13:26:08,709
2022-09-19T13:31:32,646
2022-09-19T13:36:56,673
2022-09-19T13:42:21,665
2022-09-19T13:47:45,650
2022-09-19T13:53:09,632
2022-09-19T13:58:34,987
2022-09-19T14:03:58,659
2022-09-19T14:09:22,721
2022-09-19T14:14:46,675
2022-09-19T14:20:10,805
2022-09-19T14:25:34,824
2022-09-19T14:30:58,808
2022-09-19T14:36:22,771
2022-09-19T14:41:46,660
2022-09-19T14:47:10,670
2022-09-19T14:52:35,684
2022-09-19T14:57:59,705
2022-09-19T15:03:23,690
2022-09-19T15:08:48,702
2022-09-19T15:14:12,671
2022-09-19T15:19:36,684
2022-09-19T15:25:01,674
2022-09-19T15:30:25,650
2022-09-19T15:35:50,646
2022-09-19T15:41:14,635
2022-09-19T15:46:39,621
2022-09-19T15:52:04,643
2022-09-19T15:57:28,619
2022-09-19T16:02:53,624
2022-09-19T16:08:17,615
2022-09-19T16:13:42,606
2022-09-19T16:19:06,597
2022-09-19T16:24:30,604
2022-09-19T16:29:55,597
2022-09-19T16:35:19,591
2022-09-19T16:40:44,600
2022-09-19T16:46:08,586
2022-09-19T16:51:32,569
2022-09-19T16:56:56,572
2022-09-19T17:02:21,570
2022-09-19T17:07:45,533
2022-09-19T17:13:09,553
2022-09-19T17:18:34,563
2022-09-19T17:23:58,563
2022-09-19T17:29:23,557
2022-09-19T17:34:47,567
2022-09-19T17:40:11,545
2022-09-19T17:45:36,555
2022-09-19T17:51:00,539
2022-09-19T17:56:25,526
2022-09-19T18:01:49,535
2022-09-19T18:07:13,539
2022-09-19T18:12:38,532
2022-09-19T18:18:02,534
2022-09-19T18:23:27,531
2022-09-19T18:28:51,518
2022-09-19T18:34:16,529
2022-09-19T18:39:41,513
2022-09-19T18:45:05,530
2022-09-19T18:50:30,541
2022-09-19T18:55:55,528
2022-09-19T19:01:19,561
2022-09-19T19:06:43,571
2022-09-19T19:12:08,529
2022-09-19T19:17:33,506
2022-09-19T19:22:57,533
2022-09-19T19:28:22,535
2022-09-19T19:33:46,549
2022-09-19T19:39:10,526
2022-09-19T19:44:34,554
2022-09-19T19:49:59,534
2022-09-19T19:55:23,500
2022-09-19T20:00:47,549
2022-09-19T20:06:12,589
2022-09-19T20:11:36,588
2022-09-19T20:17:01,618
2022-09-19T20:22:25,619
2022-09-19T20:27:50,592
2022-09-19T20:33:15,613
2022-09-19T20:38:39,619
2022-09-19T20:44:04,570
2022-09-19T20:49:28,631
2022-09-19T20:54:53,650
2022-09-19T21:00:17,655
2022-09-19T21:05:41,642
2022-09-19T21:11:06,642
2022-09-19T21:16:30,646
2022-09-19T21:21:54,648
2022-09-19T21:27:18,640
2022-09-19T21:32:42,650
2022-09-19T21:38:06,645
2022-09-19T21:43:30,649
2022-09-19T21:48:54,634
2022-09-19T21:54:18,645
2022-09-19T22:05:06,597
2022-09-19T22:10:30,639
2022-09-19T22:15:54,579
2022-09-19T22:21:18,626
2022-09-19T22:26:42,528
2022-09-19T22:32:07,580
2022-09-19T22:37:31,638
2022-09-19T22:42:55,638
2022-09-19T22:48:19,642
2022-09-19T22:53:43,613
2022-09-19T22:59:07,583
2022-09-19T23:04:30,556
2022-09-19T23:09:55,593
2022-09-19T23:15:18,559
2022-09-19T23:20:42,535
2022-09-19T23:26:06,512
2022-09-19T23:31:30,541
2022-09-19T23:36:55,576
2022-09-19T23:42:19,548
2022-09-19T23:47:43,584
2022-09-19T23:53:07,563
2022-09-19T23:58:31,583
