time,co2
2022-09-27T00:00:48,820
2022-09-27T00:02:52,820
2022-09-27T00:04:56,822
2022-09-27T00:07:00,818
2022-09-27T00:09:04,815
2022-09-27T00:11:08,814
2022-09-27T00:13:12,815
2022-09-27T00:15:16,818
2022-09-27T00:17:20,815
2022-09-27T00:19:24,816
2022-09-27T00:21:28,818
2022-09-27T00:23:32,822
2022-09-27T00:25:36,819
2022-09-27T00:27:40,819
2022-09-27T00:29:44,828
2022-09-27T00:31:48,828
2022-09-27T00:33:52,833
2022-09-27T00:35:56,828
2022-09-27T00:38:00,830
2022-09-27T00:40:04,833
2022-09-27T00:42:08,835
2022-09-27T00:44:12,833
2022-09-27T00:46:16,833
2022-09-27T00:48:20,832
2022-09-27T00:50:24,831
2022-09-27T00:52:28,832
2022-09-27T00:54:32,829
2022-09-27T00:56:36,829
2022-09-27T00:58:40,829
2022-09-27T01:00:45,828
2022-09-27T01:02:49,830
2022-09-27T01:04:53,828
2022-09-27T01:06:57,831
2022-09-27T01:09:01,836
2022-09-27T01:11:05,835
2022-09-27T01:13:09,836
2022-09-27T01:15:13,834
2022-09-27T01:17:17,834
2022-09-27T01:19:21,831
2022-09-27T01:21:25,839
2022-09-27T01:23:29,837
2022-09-27T01:25:33,834
2022-09-27T01:27:37,833
2022-09-27T01:29:41,835
2022-09-27T01:31:45,839
2022-09-27T01:33:49,832
2022-09-27T01:35:53,832
2022-09-27T01:37:57,835
2022-09-27T01:40:01,840
2022-09-27T01:42:05,843
2022-09-27T01:44:09,835
2022-09-27T01:46:14,841
2022-09-27T01:48:18,846
2022-09-27T01:50:22,839
2022-09-27T01:52:26,843
2022-09-27T01:54:30,847
2022-09-27T01:56:33,844
2022-09-27T01:58:37,841
2022-09-27T02:00:41,836
2022-09-27T02:02:45,837
2022-09-27T02:04:49,836
2022-09-27T02:06:53,834
2022-09-27T02:08:57,835
2022-09-27T02:11:01,833
2022-09-27T02:13:05,833
2022-09-27T02:15:09,837
2022-09-27T02:17:13,842
2022-09-27T02:19:17,840
2022-09-27T02:21:20,839
2022-09-27T02:23:24,836
2022-09-27T02:25:28,836
2022-09-27T02:27:32,831
2022-09-27T02:29:36,832
2022-09-27T02:31:40,834
2022-09-27T02:33:44,837
2022-09-27T02:35:48,833
2022-09-27T02:37:52,835
2022-09-27T02:39:56,833
2022-09-27T02:42:00,836
2022-09-27T02:44:04,838
2022-09-27T02:46:08,833
2022-09-27T02:48:12,831
2022-09-27T02:50:16,838
2022-09-27T02:52:20,840
2022-09-27T02:54:24,844
2022-09-27T02:56:28,836
2022-09-27T02:58:32,837
2022-09-27T03:00:35,835
2022-09-27T03:02:39,834
2022-09-27T03:04:43,838
2022-09-27T03:06:47,838
2022-09-27T03:08:51,837
2022-09-27T03:10:55,839
2022-09-27T03:12:59,840
2022-09-27T03:15:03,840
2022-09-27T03:17:07,836
2022-09-27T03:19:11,838
2022-09-27T03:21:15,838
2022-09-27T03:23:19,844
2022-09-27T03:25:23,848
2022-09-27T03:27:27,851
2022-09-27T03:29:31,848
2022-09-27T03:31:35,845
2022-09-27T03:33:39,843
2022-09-27T03:35:43,846
2022-09-27T03:37:47,844
2022-09-27T03:39:51,840
2022-09-27T03:41:55,842
2022-09-27T03:43:59,839
2022-09-27T03:46:03,844
2022-09-27T03:48:07,845
2022-09-27T03:50:11,843
2022-09-27T03:52:15,846
2022-09-27T03:54:19,841
2022-09-27T03:56:23,842
2022-09-27T03:58:27,839
2022-09-27T04:00:31,841
2022-09-27T04:02:35,843
2022-09-27T04:04:39,843
2022-09-27T04:06:43,839
2022-09-27T04:08:47,838
2022-09-27T04:10:51,838
2022-09-27T04:12:55,844
2022-09-27T04:14:59,840
2022-09-27T04:17:03,845
2022-09-27T04:19:07,845
2022-09-27T04:21:11,844
2022-09-27T04:23:16,842
2022-09-27T04:25:20,843
2022-09-27T04:27:24,843
2022-09-27T04:29:28,843
2022-09-27T04:31:32,844
2022-09-27T04:33:36,844
2022-09-27T04:35:40,842
2022-09-27T04:37:44,846
2022-09-27T04:39:48,846
2022-09-27T04:41:52,842
2022-09-27T04:43:56,843
2022-09-27T04:46:00,841
2022-09-27T04:48:05,841
2022-09-27T04:50:09,844
2022-09-27T04:52:13,841
2022-09-27T04:54:17,841
2022-09-27T04:56:21,840
2022-09-27T04:58:25,840
2022-09-27T05:00:29,846
2022-09-27T05:02:33,852
2022-09-27T05:04:37,859
2022-09-27T05:06:41,859
2022-09-27T05:08:45,851
2022-09-27T05:10:49,845
2022-09-27T05:12:53,846
2022-09-27T05:14:57,850
2022-09-27T05:17:01,851
2022-09-27T05:19:05,857
2022-09-27T05:21:09,856
2022-09-27T05:23:13,865
2022-09-27T05:25:18,871
2022-09-27T05:27:22,872
2022-09-27T05:29:26,872
2022-09-27T05:31:30,874
2022-09-27T05:33:34,872
2022-09-27T05:35:38,865
2022-09-27T05:37:42,857
2022-09-27T05:39:46,857
2022-09-27T05:41:50,852
2022-09-27T05:43:54,848
2022-09-27T05:45:58,852
2022-09-27T05:48:02,858
2022-09-27T05:50:06,860
2022-09-27T05:52:11,859
2022-09-27T05:54:15,859
2022-09-27T05:56:19,857
2022-09-27T05:58:23,854
2022-09-27T06:00:27,862
2022-09-27T06:02:31,868
2022-09-27T06:04:35,874
2022-09-27T06:06:39,881
2022-09-27T06:08:44,861
2022-09-27T06:10:48,867
2022-09-27T06:12:52,856
2022-09-27T06:14:56,855
2022-09-27T06:17:00,854
2022-09-27T06:19:04,852
2022-09-27T06:21:08,855
2022-09-27T06:23:12,856
2022-09-27T06:25:16,853
2022-09-27T06:27:20,838
2022-09-27T06:29:25,830
2022-09-27T06:31:29,813
2022-09-27T06:33:33,822
2022-09-27T06:35:37,756
2022-09-27T06:37:41,807
2022-09-27T06:39:45,782
2022-09-27T06:41:49,731
2022-09-27T06:43:53,753
2022-09-27T06:45:56,739
2022-09-27T06:48:00,767
2022-09-27T06:50:04,812
2022-09-27T06:52:08,821
2022-09-27T06:54:12,828
2022-09-27T06:56:16,832
2022-09-27T06:58:20,830
2022-09-27T07:00:24,824
2022-09-27T07:02:28,826
2022-09-27T07:04:32,826
2022-09-27T07:06:36,824
2022-09-27T07:08:40,822
2022-09-27T07:10:44,817
2022-09-27T07:12:48,821
2022-09-27T07:14:52,818
2022-09-27T07:16:56,816
2022-09-27T07:19:00,813
2022-09-27T07:21:04,808
2022-09-27T07:23:08,808
2022-09-27T07:25:12,805
2022-09-27T07:27:16,810
2022-09-27T07:29:20,807
2022-09-27T07:31:24,804
2022-09-27T07:33:29,803
2022-09-27T07:35:33,800
2022-09-27T07:37:37,801
2022-09-27T07:39:41,796
2022-09-27T07:41:45,800
2022-09-27T07:43:49,792
2022-09-27T07:45:53,788
2022-09-27T07:47:57,789
2022-09-27T07:50:01,787
2022-09-27T07:52:05,790
2022-09-27T07:54:09,785
2022-09-27T07:56:13,778
2022-09-27T07:58:17,773
2022-09-27T08:00:21,772
2022-09-27T08:02:25,766
2022-09-27T08:04:29,764
2022-09-27T08:06:34,763
2022-09-27T08:08:38,762
2022-09-27T08:10:42,757
2022-09-27T08:12:46,755
