time,co2
2022-09-12T15:48:59,983
2022-09-12T15:53:59,969
2022-09-12T15:59:00,963
2022-09-12T16:04:00,969
2022-09-12T16:09:00,960
2022-09-12T16:14:01,958
2022-09-12T16:19:01,952
2022-09-12T16:24:01,952
2022-09-12T16:29:02,933
2022-09-12T16:34:02,927
2022-09-12T16:39:02,951
2022-09-12T16:44:03,956
2022-09-12T16:49:03,943
2022-09-12T16:54:03,910
2022-09-12T16:59:04,894
2022-09-12T17:04:04,888
2022-09-12T17:09:04,897
2022-09-12T17:14:04,918
2022-09-12T17:19:05,916
2022-09-12T17:24:05,900
2022-09-12T17:29:05,911
2022-09-12T17:34:06,917
2022-09-12T17:39:06,899
2022-09-12T17:44:06,906
2022-09-12T17:49:07,907
2022-09-12T17:54:07,902
2022-09-12T17:59:07,889
2022-09-12T18:04:08,892
2022-09-12T18:09:08,891
2022-09-12T18:14:08,891
2022-09-12T18:19:09,879
2022-09-12T18:24:09,881
2022-09-12T18:29:09,870
2022-09-12T18:34:10,861
2022-09-12T18:39:10,880
2022-09-12T18:44:10,882
2022-09-12T18:49:11,904
2022-09-12T18:54:11,869
2022-09-12T18:59:11,832
2022-09-12T19:04:12,823
2022-09-12T19:09:12,819
2022-09-12T19:14:12,826
2022-09-12T19:19:13,820
2022-09-12T19:24:13,826
2022-09-12T19:29:14,820
2022-09-12T19:34:14,817
2022-09-12T19:39:14,818
2022-09-12T19:44:15,816
2022-09-12T19:49:15,820
2022-09-12T19:54:15,818
2022-09-12T19:59:15,818
2022-09-12T20:04:16,820
2022-09-12T20:09:16,798
2022-09-12T20:14:16,839
2022-09-12T20:19:17,858
2022-09-12T20:24:17,855
2022-09-12T20:29:17,853
2022-09-12T20:34:18,862
2022-09-12T20:39:18,874
2022-09-12T20:44:18,877
2022-09-12T20:49:19,873
2022-09-12T20:54:19,876
2022-09-12T20:59:19,881
2022-09-12T21:04:20,882
2022-09-12T21:09:20,874
2022-09-12T21:14:20,878
2022-09-12T21:19:21,889
2022-09-12T21:24:21,890
2022-09-12T21:29:21,893
2022-09-12T21:34:22,897
2022-09-12T21:39:22,903
2022-09-12T21:44:22,898
2022-09-12T21:49:23,897
2022-09-12T21:54:23,916
2022-09-12T21:59:23,912
2022-09-12T22:04:24,924
2022-09-12T22:09:24,924
2022-09-12T22:14:24,930
2022-09-12T22:19:25,925
2022-09-12T22:24:25,922
2022-09-12T22:29:25,927
2022-09-12T22:34:26,939
2022-09-12T22:39:26,926
2022-09-12T22:44:26,943
2022-09-12T22:49:27,939
2022-09-12T22:54:27,935
2022-09-12T22:59:27,943
2022-09-12T23:04:28,955
2022-09-12T23:09:28,948
2022-09-12T23:14:28,958
2022-09-12T23:19:29,951
2022-09-12T23:24:29,957
2022-09-12T23:29:29,959
2022-09-12T23:34:30,971
2022-09-12T23:39:30,970
2022-09-12T23:44:30,956
2022-09-12T23:49:31,975
2022-09-12T23:54:31,965
2022-09-12T23:59:31,980
