time,co2
2022-09-18T00:03:28,465
2022-09-18T00:08:28,462
2022-09-18T00:13:28,472
2022-09-18T00:18:29,510
2022-09-18T00:23:29,492
2022-09-18T00:28:29,469
2022-09-18T00:33:29,483
2022-09-18T00:38:30,448
2022-09-18T00:43:30,482
2022-09-18T00:48:30,484
2022-09-18T00:53:31,447
2022-09-18T00:58:31,478
2022-09-18T01:03:31,459
2022-09-18T01:08:32,471
2022-09-18T01:13:32,479
2022-09-18T01:18:32,469
2022-09-18T01:23:32,474
2022-09-18T01:28:33,454
2022-09-18T01:33:33,458
2022-09-18T01:38:33,461
2022-09-18T01:43:34,454
2022-09-18T01:48:34,474
2022-09-18T01:53:34,459
2022-09-18T01:58:35,452
2022-09-18T02:03:35,461
2022-09-18T02:08:35,461
2022-09-18T02:13:35,447
2022-09-18T02:18:36,455
2022-09-18T02:23:36,462
2022-09-18T02:28:36,472
2022-09-18T02:33:37,459
2022-09-18T02:38:37,469
2022-09-18T02:43:37,460
2022-09-18T02:48:38,460
2022-09-18T02:53:38,469
2022-09-18T02:58:38,473
2022-09-18T03:03:39,461
2022-09-18T03:08:39,456
2022-09-18T03:13:39,474
2022-09-18T03:18:40,473
2022-09-18T03:23:40,460
2022-09-18T03:28:40,453
2022-09-18T03:33:41,450
2022-09-18T03:38:41,429
2022-09-18T03:43:41,444
2022-09-18T03:48:42,445
2022-09-18T03:53:42,426
2022-09-18T03:58:42,441
2022-09-18T04:03:43,444
2022-09-18T04:08:43,453
2022-09-18T04:13:43,446
2022-09-18T04:18:44,453
2022-09-18T04:23:44,447
2022-09-18T04:28:44,447
2022-09-18T04:33:45,444
2022-09-18T04:38:45,451
2022-09-18T04:43:45,443
2022-09-18T04:48:46,446
2022-09-18T04:53:46,458
2022-09-18T04:58:46,457
2022-09-18T05:03:46,442
2022-09-18T05:08:47,460
2022-09-18T05:13:47,457
2022-09-18T05:18:47,453
2022-09-18T05:23:48,456
2022-09-18T05:28:48,461
2022-09-18T05:33:48,446
2022-09-18T05:38:49,464
2022-09-18T05:43:49,452
2022-09-18T05:48:49,452
2022-09-18T05:53:50,452
2022-09-18T05:58:50,444
2022-09-18T06:03:50,449
2022-09-18T06:08:51,463
