time,co2
2022-09-25T19:58:03,664
2022-09-25T20:00:07,651
2022-09-25T20:02:11,652
2022-09-25T20:04:15,644
2022-09-25T20:06:19,641
2022-09-25T20:08:23,651
2022-09-25T20:10:27,651
2022-09-25T20:12:31,660
2022-09-25T20:14:35,711
2022-09-25T20:16:39,676
2022-09-25T20:18:43,668
2022-09-25T20:20:47,661
2022-09-25T20:22:52,665
2022-09-25T20:24:56,676
2022-09-25T20:27:00,672
2022-09-25T20:29:04,661
2022-09-25T20:31:08,655
2022-09-25T20:33:12,653
2022-09-25T20:35:16,662
2022-09-25T20:37:20,652
2022-09-25T20:39:24,656
2022-09-25T20:41:28,665
2022-09-25T20:43:32,673
2022-09-25T20:45:36,684
2022-09-25T20:47:40,695
2022-09-25T20:49:44,702
2022-09-25T20:51:48,700
2022-09-25T20:53:52,698
2022-09-25T20:55:56,692
2022-09-25T20:58:00,693
2022-09-25T21:00:04,687
2022-09-25T21:02:08,683
2022-09-25T21:04:12,674
2022-09-25T21:06:16,662
2022-09-25T21:08:20,666
2022-09-25T21:10:24,654
2022-09-25T21:12:28,650
2022-09-25T21:14:32,641
2022-09-25T21:16:36,644
2022-09-25T21:18:40,647
2022-09-25T21:20:44,623
2022-09-25T21:22:48,635
2022-09-25T21:24:52,637
2022-09-25T21:26:56,640
2022-09-25T21:29:00,641
2022-09-25T21:31:04,648
2022-09-25T21:33:09,642
2022-09-25T21:35:13,647
2022-09-25T21:37:17,650
2022-09-25T21:39:21,644
2022-09-25T21:41:25,647
2022-09-25T21:43:29,647
2022-09-25T21:45:33,649
2022-09-25T21:47:37,649
2022-09-25T21:49:41,650
2022-09-25T21:51:45,648
2022-09-25T21:53:49,648
2022-09-25T21:55:53,647
2022-09-25T21:57:57,648
2022-09-25T22:00:01,651
2022-09-25T22:02:06,653
2022-09-25T22:04:10,656
2022-09-25T22:06:14,655
2022-09-25T22:08:18,656
2022-09-25T22:10:22,655
2022-09-25T22:12:26,650
2022-09-25T22:14:30,648
2022-09-25T22:16:34,653
2022-09-25T22:18:38,652
2022-09-25T22:20:43,652
2022-09-25T22:22:47,654
2022-09-25T22:24:51,650
2022-09-25T22:26:55,650
2022-09-25T22:28:59,649
2022-09-25T22:31:03,639
2022-09-25T22:33:07,642
2022-09-25T22:35:11,653
2022-09-25T22:37:15,657
2022-09-25T22:39:19,654
2022-09-25T22:41:23,635
2022-09-25T22:43:27,640
2022-09-25T22:45:31,641
2022-09-25T22:47:35,641
2022-09-25T22:49:39,645
2022-09-25T22:51:43,632
2022-09-25T22:53:47,633
2022-09-25T22:55:51,631
2022-09-25T22:57:55,619
2022-09-25T22:59:59,627
2022-09-25T23:02:03,620
2022-09-25T23:04:07,615
2022-09-25T23:06:11,593
2022-09-25T23:08:15,581
2022-09-25T23:10:20,573
2022-09-25T23:12:24,568
2022-09-25T23:14:28,575
2022-09-25T23:16:32,575
2022-09-25T23:18:36,573
2022-09-25T23:20:40,585
2022-09-25T23:22:44,585
2022-09-25T23:24:48,602
2022-09-25T23:26:52,595
2022-09-25T23:28:56,601
2022-09-25T23:31:00,615
2022-09-25T23:33:04,621
2022-09-25T23:35:08,622
2022-09-25T23:37:12,624
2022-09-25T23:39:16,608
2022-09-25T23:41:20,611
2022-09-25T23:43:24,608
2022-09-25T23:45:28,605
2022-09-25T23:47:32,604
2022-09-25T23:49:36,612
2022-09-25T23:51:40,611
2022-09-25T23:53:44,611
2022-09-25T23:55:48,601
2022-09-25T23:57:53,603
2022-09-25T23:59:57,621
