time,co2
2022-09-28T00:00:49,706
2022-09-28T00:02:53,675
2022-09-28T00:04:57,678
2022-09-28T00:07:00,655
2022-09-28T00:09:04,668
2022-09-28T00:11:08,670
2022-09-28T00:13:12,662
2022-09-28T00:15:16,668
2022-09-28T00:17:20,666
2022-09-28T00:19:23,659
2022-09-28T00:21:27,653
2022-09-28T00:23:31,636
2022-09-28T00:25:35,649
2022-09-28T00:27:39,651
2022-09-28T00:29:43,661
2022-09-28T00:31:46,660
2022-09-28T00:33:50,640
2022-09-28T00:35:54,652
2022-09-28T00:37:58,662
2022-09-28T00:40:02,658
2022-09-28T00:42:06,651
2022-09-28T00:44:10,659
2022-09-28T00:46:14,662
2022-09-28T00:48:17,643
2022-09-28T00:50:21,627
2022-09-28T00:52:25,649
2022-09-28T00:54:29,644
2022-09-28T00:56:33,647
2022-09-28T00:58:37,639
2022-09-28T01:00:40,624
2022-09-28T01:02:44,625
2022-09-28T01:04:48,624
2022-09-28T01:06:52,623
2022-09-28T01:08:56,621
2022-09-28T01:11:00,622
2022-09-28T01:13:04,639
2022-09-28T01:15:08,630
2022-09-28T01:17:12,625
2022-09-28T01:19:16,624
2022-09-28T01:21:19,630
2022-09-28T01:23:23,623
2022-09-28T01:25:27,613
2022-09-28T01:27:31,609
2022-09-28T01:29:35,609
2022-09-28T01:31:39,619
2022-09-28T01:33:43,597
2022-09-28T01:35:47,610
2022-09-28T01:37:51,632
2022-09-28T01:39:55,641
2022-09-28T01:41:59,620
2022-09-28T01:44:02,628
2022-09-28T01:46:06,638
2022-09-28T01:48:11,654
2022-09-28T01:50:15,651
2022-09-28T01:52:19,684
2022-09-28T01:54:22,667
2022-09-28T01:56:26,672
2022-09-28T01:58:30,648
2022-09-28T02:00:34,658
2022-09-28T02:02:38,657
2022-09-28T02:04:42,658
2022-09-28T02:06:46,656
2022-09-28T02:08:50,629
2022-09-28T02:10:54,625
2022-09-28T02:12:58,636
2022-09-28T02:15:02,641
2022-09-28T02:17:06,647
2022-09-28T02:19:10,637
2022-09-28T02:21:14,641
2022-09-28T02:23:18,645
2022-09-28T02:25:22,641
2022-09-28T02:27:26,642
2022-09-28T02:29:30,634
2022-09-28T02:31:33,641
2022-09-28T02:33:37,625
2022-09-28T02:35:41,643
2022-09-28T02:37:45,645
2022-09-28T02:39:49,648
2022-09-28T02:41:53,640
2022-09-28T02:43:57,629
2022-09-28T02:46:01,641
2022-09-28T02:48:05,658
2022-09-28T02:50:09,645
2022-09-28T02:52:13,632
2022-09-28T02:54:17,637
2022-09-28T02:56:21,652
2022-09-28T02:58:25,664
2022-09-28T03:00:29,672
2022-09-28T03:02:32,667
2022-09-28T03:04:36,661
2022-09-28T03:06:40,688
2022-09-28T03:08:44,681
2022-09-28T03:10:48,706
2022-09-28T03:12:52,688
2022-09-28T03:14:56,677
2022-09-28T03:17:00,689
2022-09-28T03:19:04,691
2022-09-28T03:21:07,719
2022-09-28T03:23:11,670
2022-09-28T03:25:15,702
2022-09-28T03:27:19,717
2022-09-28T03:29:23,720
2022-09-28T03:31:27,669
2022-09-28T03:33:30,734
2022-09-28T03:35:34,745
2022-09-28T03:37:38,706
2022-09-28T03:39:42,644
2022-09-28T03:41:46,648
2022-09-28T03:43:49,754
2022-09-28T03:45:53,710
2022-09-28T03:47:57,706
2022-09-28T03:50:01,761
2022-09-28T03:52:05,763
2022-09-28T03:54:08,756
2022-09-28T03:56:12,725
2022-09-28T03:58:16,682
2022-09-28T04:00:20,659
2022-09-28T04:02:23,724
2022-09-28T04:04:27,764
2022-09-28T04:06:31,737
2022-09-28T04:08:35,660
2022-09-28T04:10:39,675
2022-09-28T04:12:42,619
2022-09-28T04:14:46,631
2022-09-28T04:16:50,632
2022-09-28T04:18:54,628
2022-09-28T04:20:58,629
2022-09-28T04:23:02,593
2022-09-28T04:25:06,755
2022-09-28T04:27:09,640
2022-09-28T04:29:13,640
2022-09-28T04:31:17,611
2022-09-28T04:33:21,636
2022-09-28T04:35:25,674
2022-09-28T04:37:29,641
2022-09-28T04:39:33,625
2022-09-28T04:41:36,592
2022-09-28T04:43:40,690
2022-09-28T04:45:44,637
2022-09-28T04:47:48,751
2022-09-28T04:49:52,783
2022-09-28T04:51:56,790
2022-09-28T04:53:59,750
2022-09-28T04:56:03,697
2022-09-28T04:58:07,711
2022-09-28T05:00:11,680
2022-09-28T05:02:15,646
2022-09-28T05:04:19,658
2022-09-28T05:06:22,651
2022-09-28T05:08:26,645
2022-09-28T05:10:30,637
2022-09-28T05:12:34,661
2022-09-28T05:14:38,651
2022-09-28T05:16:42,653
2022-09-28T05:18:45,648
2022-09-28T05:20:49,646
2022-09-28T05:22:53,659
2022-09-28T05:24:57,657
2022-09-28T05:27:01,652
2022-09-28T05:29:05,651
2022-09-28T05:31:09,664
2022-09-28T05:33:13,664
2022-09-28T05:35:17,684
2022-09-28T05:37:21,682
2022-09-28T05:39:25,689
2022-09-28T05:41:29,697
2022-09-28T05:43:33,688
2022-09-28T05:45:37,714
2022-09-28T05:47:41,706
2022-09-28T05:49:44,694
2022-09-28T05:51:48,689
2022-09-28T05:53:52,689
2022-09-28T05:55:56,696
2022-09-28T05:58:01,715
2022-09-28T06:00:05,709
2022-09-28T06:02:09,700
2022-09-28T06:04:13,696
2022-09-28T06:06:17,698
2022-09-28T06:08:21,675
2022-09-28T06:10:25,678
2022-09-28T06:12:29,649
2022-09-28T06:48:45,558
