time,co2
2022-09-14T08:51:55,789
2022-09-14T08:56:55,754
2022-09-14T09:01:55,747
2022-09-14T09:06:56,744
2022-09-14T09:11:56,745
2022-09-14T09:16:56,742
2022-09-14T09:21:56,740
2022-09-14T09:26:57,740
2022-09-14T09:31:57,732
2022-09-14T09:36:57,718
2022-09-14T09:41:58,710
2022-09-14T09:46:58,711
2022-09-14T09:51:58,698
2022-09-14T09:56:59,697
2022-09-14T10:01:59,695
2022-09-14T10:06:59,699
2022-09-14T10:12:00,694
2022-09-14T10:17:00,683
2022-09-14T10:22:00,680
2022-09-14T10:27:01,684
2022-09-14T10:32:01,684
2022-09-14T10:37:01,692
2022-09-14T10:42:02,700
2022-09-14T10:47:02,690
2022-09-14T10:52:02,692
2022-09-14T10:57:03,692
2022-09-14T11:02:03,690
2022-09-14T11:07:04,690
2022-09-14T11:12:04,686
2022-09-14T11:17:04,693
2022-09-14T11:22:05,717
2022-09-14T11:27:05,752
2022-09-14T11:32:05,792
2022-09-14T11:37:06,830
2022-09-14T11:42:06,864
2022-09-14T11:47:06,909
2022-09-14T11:52:07,920
2022-09-14T11:57:07,939
2022-09-14T12:02:08,954
2022-09-14T12:07:08,987
2022-09-14T12:12:08,1010
2022-09-14T12:17:09,1002
2022-09-14T12:22:09,999
2022-09-14T12:27:09,1012
2022-09-14T12:32:10,997
2022-09-14T12:37:10,976
2022-09-14T12:42:11,960
2022-09-14T12:47:11,939
2022-09-14T12:52:11,928
2022-09-14T12:57:12,909
2022-09-14T13:02:12,903
2022-09-14T13:07:12,890
2022-09-14T13:12:13,875
2022-09-14T13:17:13,868
2022-09-14T13:22:14,857
2022-09-14T13:27:14,840
2022-09-14T13:32:14,829
2022-09-14T13:37:15,811
2022-09-14T13:42:15,801
2022-09-14T13:47:16,794
2022-09-14T13:52:16,782
2022-09-14T13:57:17,771
2022-09-14T14:02:17,758
2022-09-14T14:07:18,755
2022-09-14T14:12:18,746
2022-09-14T14:17:18,736
2022-09-14T14:22:19,733
2022-09-14T14:27:19,737
2022-09-14T14:32:19,733
2022-09-14T14:37:20,696
2022-09-14T14:42:20,678
2022-09-14T14:47:20,651
2022-09-14T14:52:21,637
2022-09-14T14:57:21,625
2022-09-14T15:02:21,610
2022-09-14T15:07:22,602
2022-09-14T15:12:22,591
2022-09-14T15:17:22,588
2022-09-14T15:22:23,586
2022-09-14T15:27:23,587
2022-09-14T15:32:24,589
2022-09-14T15:37:24,592
2022-09-14T15:42:24,598
2022-09-14T15:47:25,597
2022-09-14T15:52:25,596
2022-09-14T15:57:26,600
2022-09-14T16:02:26,592
2022-09-14T16:07:26,593
2022-09-14T16:12:27,590
2022-09-14T16:17:27,595
2022-09-14T16:22:28,589
2022-09-14T16:27:28,575
2022-09-14T16:32:28,557
2022-09-14T16:37:29,543
2022-09-14T16:42:29,516
2022-09-14T16:47:30,508
2022-09-14T16:52:30,502
2022-09-14T16:57:30,489
2022-09-14T17:02:31,494
2022-09-14T17:07:31,491
2022-09-14T17:12:32,491
2022-09-14T17:17:32,484
2022-09-14T17:22:32,487
2022-09-14T17:27:33,485
2022-09-14T17:32:33,481
2022-09-14T17:37:34,487
2022-09-14T17:42:34,479
2022-09-14T17:47:34,481
2022-09-14T17:52:35,476
2022-09-14T17:57:35,480
2022-09-14T18:02:36,490
2022-09-14T18:07:36,491
2022-09-14T18:12:37,484
2022-09-14T18:17:37,481
2022-09-14T18:22:38,480
2022-09-14T18:27:38,479
2022-09-14T18:32:38,483
2022-09-14T18:36:34,528
