time,co2
2022-09-26T02:37:06,549
2022-09-26T02:39:10,548
2022-09-26T02:41:14,545
2022-09-26T02:43:19,544
2022-09-26T02:45:23,543
2022-09-26T02:47:27,551
2022-09-26T02:49:31,550
2022-09-26T02:51:35,546
2022-09-26T02:53:39,551
2022-09-26T02:55:43,554
2022-09-26T02:57:47,551
2022-09-26T02:59:51,551
2022-09-26T03:01:55,549
2022-09-26T03:03:59,545
2022-09-26T03:06:04,546
2022-09-26T03:08:08,539
2022-09-26T03:10:12,544
2022-09-26T03:12:16,551
2022-09-26T03:14:20,560
2022-09-26T03:16:24,563
2022-09-26T03:18:28,549
2022-09-26T03:20:32,550
2022-09-26T03:22:36,535
2022-09-26T03:24:40,542
2022-09-26T03:26:44,544
2022-09-26T03:28:48,550
2022-09-26T03:30:52,555
2022-09-26T03:32:56,554
2022-09-26T03:35:00,556
2022-09-26T03:37:04,569
2022-09-26T03:39:09,579
2022-09-26T03:41:13,575
2022-09-26T03:43:17,573
2022-09-26T03:45:21,580
2022-09-26T03:47:25,574
2022-09-26T03:49:29,571
2022-09-26T03:51:33,562
2022-09-26T03:53:37,568
2022-09-26T03:55:41,565
2022-09-26T03:57:45,559
2022-09-26T03:59:49,556
2022-09-26T04:01:54,557
2022-09-26T04:03:58,556
2022-09-26T04:06:02,550
2022-09-26T04:08:06,552
2022-09-26T04:10:10,552
2022-09-26T04:12:14,547
2022-09-26T04:14:18,547
2022-09-26T04:16:22,547
2022-09-26T04:18:26,547
2022-09-26T04:20:30,548
2022-09-26T04:22:34,549
2022-09-26T04:24:38,551
2022-09-26T04:26:42,544
2022-09-26T04:28:46,551
2022-09-26T04:30:50,559
2022-09-26T04:32:54,557
2022-09-26T04:34:58,554
2022-09-26T04:37:02,564
2022-09-26T04:39:06,560
2022-09-26T04:41:11,542
2022-09-26T04:43:15,545
2022-09-26T04:45:19,545
2022-09-26T04:47:23,550
2022-09-26T04:49:27,547
2022-09-26T04:51:31,547
2022-09-26T04:53:35,544
2022-09-26T04:55:39,551
2022-09-26T04:57:43,544
2022-09-26T04:59:47,542
2022-09-26T05:01:51,538
2022-09-26T05:03:55,536
2022-09-26T05:05:59,537
2022-09-26T05:08:03,545
2022-09-26T05:10:07,536
2022-09-26T05:12:11,536
2022-09-26T05:14:16,542
2022-09-26T05:16:20,543
2022-09-26T05:18:24,538
2022-09-26T05:20:28,539
2022-09-26T05:22:32,542
2022-09-26T05:24:36,544
2022-09-26T05:26:40,537
2022-09-26T05:28:44,532
2022-09-26T05:30:48,533
2022-09-26T05:32:52,590
2022-09-26T05:34:56,592
2022-09-26T05:36:59,577
2022-09-26T05:39:03,559
2022-09-26T05:41:07,553
2022-09-26T05:43:11,560
2022-09-26T05:45:15,609
2022-09-26T05:47:19,627
2022-09-26T05:49:23,631
2022-09-26T05:51:27,630
2022-09-26T05:53:31,628
2022-09-26T05:55:35,609
2022-09-26T05:57:39,581
2022-09-26T05:59:43,584
2022-09-26T06:01:47,602
2022-09-26T06:03:51,610
2022-09-26T06:05:55,608
2022-09-26T06:07:59,607
2022-09-26T06:10:03,610
2022-09-26T06:12:07,600
2022-09-26T06:14:11,593
2022-09-26T06:16:15,585
2022-09-26T06:18:19,597
2022-09-26T06:20:23,603
2022-09-26T06:22:28,591
2022-09-26T06:24:32,586
2022-09-26T06:26:36,574
2022-09-26T06:28:40,575
2022-09-26T06:30:44,575
2022-09-26T06:32:48,575
2022-09-26T06:34:52,572
2022-09-26T06:36:56,580
2022-09-26T06:39:00,583
2022-09-26T06:41:04,591
2022-09-26T06:43:08,600
2022-09-26T06:45:12,595
2022-09-26T06:47:16,600
2022-09-26T06:49:20,610
2022-09-26T06:51:24,617
2022-09-26T06:53:28,617
2022-09-26T06:55:32,624
2022-09-26T06:57:36,618
2022-09-26T06:59:40,614
2022-09-26T07:01:44,623
2022-09-26T07:03:48,624
2022-09-26T07:05:52,635
2022-09-26T07:07:56,616
2022-09-26T07:10:00,609
2022-09-26T07:12:05,623
2022-09-26T07:14:09,609
2022-09-26T07:16:13,609
2022-09-26T07:18:17,607
2022-09-26T07:20:21,606
2022-09-26T07:22:25,606
2022-09-26T07:24:29,593
2022-09-26T07:26:33,593
2022-09-26T07:28:37,590
2022-09-26T07:30:41,590
2022-09-26T07:32:45,603
2022-09-26T07:34:49,590
2022-09-26T07:36:53,591
2022-09-26T07:38:57,579
2022-09-26T07:41:01,574
2022-09-26T07:43:05,571
2022-09-26T07:45:09,563
2022-09-26T07:47:13,560
2022-09-26T07:49:17,566
2022-09-26T07:51:21,560
2022-09-26T07:53:25,561
2022-09-26T07:55:30,557
2022-09-26T07:57:34,554
2022-09-26T07:59:38,569
2022-09-26T08:01:42,579
2022-09-26T08:03:46,580
2022-09-26T08:05:50,575
2022-09-26T08:07:54,581
2022-09-26T08:09:58,581
2022-09-26T08:12:02,579
2022-09-26T08:14:06,577
2022-09-26T08:16:10,578
2022-09-26T08:18:14,582
2022-09-26T08:20:19,582
2022-09-26T08:22:23,579
2022-09-26T08:24:27,577
2022-09-26T08:26:31,574
2022-09-26T08:28:35,576
2022-09-26T08:30:39,578
2022-09-26T08:32:43,580
2022-09-26T08:34:47,578
2022-09-26T08:36:51,578
2022-09-26T08:38:55,573
2022-09-26T08:40:59,569
2022-09-26T08:43:04,568
2022-09-26T08:45:08,565
2022-09-26T08:47:12,565
2022-09-26T08:49:16,552
2022-09-26T08:51:20,557
2022-09-26T08:53:24,559
2022-09-26T08:55:28,555
2022-09-26T08:57:32,552
2022-09-26T08:59:36,550
2022-09-26T09:01:40,551
2022-09-26T09:03:45,547
2022-09-26T09:05:49,546
2022-09-26T09:07:53,552
2022-09-26T09:09:57,548
2022-09-26T09:12:01,551
2022-09-26T09:14:05,552
2022-09-26T09:16:09,555
2022-09-26T09:18:13,558
2022-09-26T09:20:17,555
2022-09-26T09:22:22,555
2022-09-26T09:24:25,553
2022-09-26T09:26:29,553
2022-09-26T09:28:34,559
2022-09-26T09:30:38,558
2022-09-26T09:32:42,560
2022-09-26T09:34:46,556
2022-09-26T09:36:50,555
2022-09-26T09:38:54,553
2022-09-26T09:40:58,551
2022-09-26T09:43:02,551
2022-09-26T09:45:06,557
2022-09-26T09:47:10,558
2022-09-26T09:49:13,559
2022-09-26T09:51:17,560
2022-09-26T09:53:21,557
2022-09-26T09:55:25,558
2022-09-26T09:57:30,557
2022-09-26T09:59:34,568
2022-09-26T10:01:38,571
2022-09-26T10:03:42,567
2022-09-26T10:05:46,563
2022-09-26T10:07:51,561
2022-09-26T10:09:55,565
2022-09-26T10:11:59,564
2022-09-26T10:14:03,562
2022-09-26T10:16:07,557
2022-09-26T10:18:11,555
2022-09-26T10:20:15,559
2022-09-26T10:22:19,559
2022-09-26T10:24:23,560
2022-09-26T10:26:27,555
2022-09-26T10:28:31,556
2022-09-26T10:30:36,557
2022-09-26T10:32:40,557
2022-09-26T10:34:44,565
2022-09-26T10:36:48,559
2022-09-26T10:38:52,553
2022-09-26T10:40:56,554
2022-09-26T10:43:00,555
2022-09-26T10:45:05,555
2022-09-26T10:47:09,563
2022-09-26T10:49:13,555
2022-09-26T10:51:17,548
2022-09-26T10:53:21,545
2022-09-26T10:55:25,542
2022-09-26T10:57:29,540
2022-09-26T10:59:33,540
2022-09-26T11:01:37,535
2022-09-26T11:03:41,535
2022-09-26T11:05:45,537
2022-09-26T11:07:50,538
2022-09-26T11:09:54,535
2022-09-26T11:11:58,533
2022-09-26T11:14:02,537
2022-09-26T11:16:06,537
2022-09-26T11:18:10,538
2022-09-26T11:20:14,541
2022-09-26T11:22:18,540
2022-09-26T11:24:22,543
2022-09-26T11:26:26,544
2022-09-26T11:28:30,539
2022-09-26T11:30:34,541
2022-09-26T11:32:38,542
2022-09-26T11:34:42,543
2022-09-26T11:36:46,538
2022-09-26T11:38:50,541
2022-09-26T11:40:54,539
2022-09-26T11:42:58,532
2022-09-26T11:45:02,533
2022-09-26T11:47:06,532
2022-09-26T11:49:10,530
2022-09-26T11:51:14,526
2022-09-26T11:53:18,528
2022-09-26T11:55:22,528
2022-09-26T11:57:26,529
2022-09-26T11:59:30,530
2022-09-26T12:01:34,530
2022-09-26T12:03:38,532
2022-09-26T12:05:42,535
2022-09-26T12:07:46,538
2022-09-26T12:09:50,546
2022-09-26T12:11:55,549
2022-09-26T12:13:59,549
2022-09-26T12:16:03,558
2022-09-26T12:18:07,560
2022-09-26T12:20:11,563
2022-09-26T12:22:15,568
2022-09-26T12:24:19,576
2022-09-26T12:26:23,581
2022-09-26T12:28:27,586
2022-09-26T12:30:31,592
2022-09-26T12:32:35,594
2022-09-26T12:34:39,597
2022-09-26T12:36:43,600
2022-09-26T12:38:47,607
2022-09-26T12:40:50,619
2022-09-26T12:42:54,620
2022-09-26T12:44:58,617
2022-09-26T12:47:02,613
2022-09-26T12:49:06,607
2022-09-26T12:51:10,603
2022-09-26T12:53:14,606
2022-09-26T12:55:18,604
2022-09-26T12:57:22,602
2022-09-26T12:59:26,597
2022-09-26T13:01:30,596
2022-09-26T13:03:34,592
2022-09-26T13:05:39,587
2022-09-26T13:07:43,587
2022-09-26T13:09:47,579
2022-09-26T13:11:51,574
2022-09-26T13:13:54,575
2022-09-26T13:15:58,569
2022-09-26T13:18:02,559
2022-09-26T13:20:06,557
2022-09-26T13:22:11,556
2022-09-26T13:24:15,555
2022-09-26T13:26:19,551
2022-09-26T13:28:23,546
2022-09-26T13:30:27,539
2022-09-26T13:32:31,537
2022-09-26T13:34:35,530
2022-09-26T13:36:39,529
2022-09-26T13:38:43,529
2022-09-26T13:40:47,530
2022-09-26T13:42:51,526
2022-09-26T13:44:55,529
2022-09-26T13:46:58,531
2022-09-26T13:49:02,527
2022-09-26T13:51:06,524
2022-09-26T13:53:10,520
2022-09-26T13:55:14,526
2022-09-26T13:57:19,526
2022-09-26T13:59:23,528
2022-09-26T14:01:27,524
2022-09-26T14:03:31,524
2022-09-26T14:05:35,521
2022-09-26T14:07:39,518
2022-09-26T14:09:43,520
2022-09-26T14:11:47,517
2022-09-26T14:13:51,520
2022-09-26T14:15:55,518
2022-09-26T14:17:59,518
2022-09-26T14:20:03,515
2022-09-26T14:22:07,520
2022-09-26T14:24:11,522
2022-09-26T14:26:15,530
2022-09-26T14:28:19,540
2022-09-26T14:30:24,548
2022-09-26T14:32:28,555
2022-09-26T14:34:32,556
2022-09-26T14:36:36,556
2022-09-26T14:38:40,563
2022-09-26T14:40:44,569
2022-09-26T14:42:48,568
2022-09-26T14:44:52,568
2022-09-26T14:46:56,567
2022-09-26T14:49:00,564
2022-09-26T14:51:04,562
2022-09-26T14:53:08,551
2022-09-26T14:55:12,548
2022-09-26T14:57:16,545
2022-09-26T14:59:20,539
2022-09-26T15:01:24,535
2022-09-26T15:03:28,533
2022-09-26T15:05:32,534
2022-09-26T15:07:36,546
2022-09-26T15:09:40,561
2022-09-26T15:11:44,571
2022-09-26T15:13:48,579
2022-09-26T15:15:52,581
2022-09-26T15:17:56,582
2022-09-26T15:20:00,584
2022-09-26T15:22:05,587
2022-09-26T15:24:09,591
2022-09-26T15:26:13,591
2022-09-26T15:28:17,594
2022-09-26T15:30:21,593
2022-09-26T15:32:25,592
2022-09-26T15:34:29,592
2022-09-26T15:36:33,590
2022-09-26T15:38:37,590
2022-09-26T15:40:41,593
2022-09-26T15:42:45,597
2022-09-26T15:44:49,607
2022-09-26T15:46:53,608
2022-09-26T15:48:57,605
2022-09-26T15:51:01,599
2022-09-26T15:53:05,595
2022-09-26T15:55:09,596
2022-09-26T15:57:13,590
2022-09-26T15:59:17,588
2022-09-26T16:01:22,591
2022-09-26T16:03:26,592
2022-09-26T16:05:30,592
2022-09-26T16:07:34,589
2022-09-26T16:09:38,583
2022-09-26T16:11:42,586
2022-09-26T16:13:46,590
2022-09-26T16:15:49,593
2022-09-26T16:17:53,593
2022-09-26T16:19:57,594
2022-09-26T16:22:01,603
2022-09-26T16:24:05,608
2022-09-26T16:26:09,611
2022-09-26T16:28:13,610
2022-09-26T16:30:17,617
2022-09-26T16:32:21,618
2022-09-26T16:34:25,627
2022-09-26T16:36:29,628
2022-09-26T16:38:33,637
2022-09-26T16:40:37,636
2022-09-26T16:42:41,630
2022-09-26T16:44:45,622
2022-09-26T16:46:49,613
2022-09-26T16:48:53,594
2022-09-26T16:50:57,585
2022-09-26T16:53:01,581
2022-09-26T16:55:05,572
2022-09-26T16:57:09,568
2022-09-26T16:59:13,562
2022-09-26T17:01:17,566
2022-09-26T17:03:21,566
2022-09-26T17:05:26,567
2022-09-26T17:07:30,565
2022-09-26T17:09:34,568
2022-09-26T17:11:38,573
2022-09-26T17:13:42,576
2022-09-26T17:15:46,580
2022-09-26T17:17:50,585
2022-09-26T17:19:54,586
2022-09-26T17:21:58,580
2022-09-26T17:24:02,582
2022-09-26T17:26:06,578
2022-09-26T17:28:10,579
2022-09-26T17:30:14,577
2022-09-26T17:32:18,587
2022-09-26T17:34:22,595
2022-09-26T17:36:26,593
2022-09-26T17:38:30,593
2022-09-26T17:40:34,589
2022-09-26T17:42:38,585
2022-09-26T17:44:42,577
2022-09-26T17:46:46,571
2022-09-26T17:48:50,569
2022-09-26T17:50:54,569
2022-09-26T17:52:58,562
2022-09-26T17:55:02,560
2022-09-26T17:57:06,562
2022-09-26T17:59:10,560
2022-09-26T18:01:14,568
2022-09-26T18:03:18,573
2022-09-26T18:05:22,576
2022-09-26T18:07:26,575
2022-09-26T18:09:30,581
2022-09-26T18:11:34,585
2022-09-26T18:13:38,587
2022-09-26T18:15:42,585
2022-09-26T18:17:46,591
2022-09-26T18:19:49,594
2022-09-26T18:21:53,595
2022-09-26T18:23:57,601
2022-09-26T18:26:01,599
2022-09-26T18:28:05,602
2022-09-26T18:30:09,592
2022-09-26T18:32:13,592
2022-09-26T18:34:17,593
2022-09-26T18:36:21,592
2022-09-26T18:38:25,586
2022-09-26T18:40:29,587
2022-09-26T18:42:33,583
2022-09-26T18:44:37,578
2022-09-26T18:46:40,580
2022-09-26T18:48:44,584
2022-09-26T18:50:48,583
2022-09-26T18:52:52,594
2022-09-26T18:54:56,595
2022-09-26T18:57:00,598
2022-09-26T18:59:04,609
2022-09-26T19:01:08,615
2022-09-26T19:03:12,615
2022-09-26T19:05:16,862
2022-09-26T19:07:20,780
2022-09-26T19:09:24,907
2022-09-26T19:11:28,763
2022-09-26T19:13:32,768
2022-09-26T19:15:36,784
2022-09-26T19:17:40,688
2022-09-26T19:19:44,670
2022-09-26T19:21:48,651
2022-09-26T19:23:51,635
2022-09-26T19:25:55,630
2022-09-26T19:27:59,627
2022-09-26T19:30:03,632
2022-09-26T19:32:07,629
2022-09-26T19:34:11,626
2022-09-26T19:36:15,792
2022-09-26T19:38:19,685
2022-09-26T19:40:23,671
2022-09-26T19:42:27,698
2022-09-26T19:44:31,660
2022-09-26T19:46:35,654
2022-09-26T19:48:39,639
2022-09-26T19:50:43,630
2022-09-26T19:52:47,633
2022-09-26T19:54:51,652
2022-09-26T19:56:55,660
2022-09-26T19:58:59,656
2022-09-26T20:01:03,652
2022-09-26T20:03:07,654
2022-09-26T20:05:11,663
2022-09-26T20:07:15,680
2022-09-26T20:09:19,686
2022-09-26T20:11:23,682
2022-09-26T20:13:27,684
2022-09-26T20:15:31,688
2022-09-26T20:17:35,696
2022-09-26T20:19:39,702
2022-09-26T20:21:44,710
2022-09-26T20:23:48,709
2022-09-26T20:25:52,718
2022-09-26T20:27:56,722
2022-09-26T20:30:00,767
2022-09-26T20:32:04,741
2022-09-26T20:34:08,730
2022-09-26T20:36:12,723
2022-09-26T20:38:16,724
2022-09-26T20:40:20,745
2022-09-26T20:42:24,764
2022-09-26T20:44:28,770
2022-09-26T20:46:32,772
2022-09-26T20:48:36,771
2022-09-26T20:50:40,773
2022-09-26T20:52:44,771
2022-09-26T20:54:48,770
2022-09-26T20:56:52,766
2022-09-26T20:58:56,812
2022-09-26T21:01:00,806
2022-09-26T21:03:04,802
2022-09-26T21:05:08,806
2022-09-26T21:07:12,812
2022-09-26T21:09:16,835
2022-09-26T21:11:20,819
2022-09-26T21:13:24,810
2022-09-26T21:15:28,795
2022-09-26T21:17:32,792
2022-09-26T21:19:36,797
2022-09-26T21:21:40,803
2022-09-26T21:23:44,811
2022-09-26T21:25:48,796
2022-09-26T21:27:52,797
2022-09-26T21:29:56,794
2022-09-26T21:32:00,796
2022-09-26T21:34:04,790
2022-09-26T21:36:08,816
2022-09-26T21:38:12,818
2022-09-26T21:40:16,795
2022-09-26T21:42:20,783
2022-09-26T21:44:24,774
2022-09-26T21:46:27,773
2022-09-26T21:48:31,772
2022-09-26T21:50:35,777
2022-09-26T21:52:39,776
2022-09-26T21:54:43,776
2022-09-26T21:56:47,779
2022-09-26T21:58:51,782
2022-09-26T22:00:55,791
2022-09-26T22:02:59,792
2022-09-26T22:05:03,796
2022-09-26T22:07:07,795
2022-09-26T22:09:11,797
2022-09-26T22:11:15,799
2022-09-26T22:13:19,797
2022-09-26T22:15:23,798
2022-09-26T22:17:27,800
2022-09-26T22:19:31,802
2022-09-26T22:21:35,804
2022-09-26T22:23:39,809
2022-09-26T22:25:43,812
2022-09-26T22:27:47,810
2022-09-26T22:29:51,809
2022-09-26T22:31:55,812
2022-09-26T22:33:59,814
2022-09-26T22:36:04,813
2022-09-26T22:38:08,812
2022-09-26T22:40:12,811
2022-09-26T22:42:16,810
2022-09-26T22:44:20,814
2022-09-26T22:46:24,814
2022-09-26T22:48:28,812
2022-09-26T22:50:32,813
2022-09-26T22:52:36,816
2022-09-26T22:54:40,814
2022-09-26T22:56:44,817
2022-09-26T22:58:48,814
2022-09-26T23:00:52,811
2022-09-26T23:02:56,808
2022-09-26T23:05:00,805
2022-09-26T23:07:04,805
2022-09-26T23:09:08,800
2022-09-26T23:11:12,799
2022-09-26T23:13:16,804
2022-09-26T23:15:20,808
2022-09-26T23:17:24,808
2022-09-26T23:19:28,808
2022-09-26T23:21:32,808
2022-09-26T23:23:36,806
2022-09-26T23:25:40,805
2022-09-26T23:27:44,809
2022-09-26T23:29:48,812
2022-09-26T23:31:52,816
2022-09-26T23:33:56,817
2022-09-26T23:36:00,818
2022-09-26T23:38:04,819
2022-09-26T23:40:08,812
2022-09-26T23:42:12,811
2022-09-26T23:44:16,815
2022-09-26T23:46:20,815
2022-09-26T23:48:24,818
2022-09-26T23:50:28,820
2022-09-26T23:52:32,823
2022-09-26T23:54:36,824
2022-09-26T23:56:40,822
2022-09-26T23:58:44,821
